artists,x0,x1,play_count
Claude Debussy Juilliard String Quartet,-0.9519266,10.814478,4
Claude Debussy Leonard Bernstein New York Philharmonic,-2.0675411,10.780334,3
Claude Debussy Orchestre Symphonique De Paris Roger Desormiere Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris,2.8003426,8.621613,65
Claude Debussy Oscar Levant,-1.5981553,11.984795,19
Claude Debussy Philippe Entremont,-1.6492356,12.164027,4
Claude Debussy Pierre Monteux,-1.190702,10.232667,6
Claude Debussy Robert Casadesus,-1.6353883,12.241289,43
Claude Debussy Vladimir Horowitz,-1.1758914,12.614051,6
Claude Debussy Walter Gieseking,-1.6265684,12.12785,33
Claude Debussy William Kapell,-1.2339749,12.608451,16
Claude Debussy Zino Francescatti,-0.67448384,11.408074,3
Claude King,7.6453753,6.9100795,6
Claude Thornhill & His Orchestra,-1.4349717,11.145269,3
Claudio Abbado Johannes Brahms Wiener Philharmoniker,-0.08985463,12.075426,5
Claudio Arrau Detroit Symphony Orchestra Karl Krueger Robert Schumann,-0.4568261,10.811358,6
Claudio Arrau Franz Liszt,-0.86562574,11.846215,5
Claudio Arrau Frédéric Chopin,-1.4582156,11.6284075,44
Claudio Arrau Isaac Albéniz,-1.398898,11.305009,10
Claudio Arrau Johann Sebastian Bach,1.0640393,12.900033,72
Claudio Arrau Ludwig van Beethoven,-0.417425,12.581832,54
Claudio Arrau Robert Schumann,-0.3821607,12.120908,9
Claudio Arrau Wolfgang Amadeus Mozart,-0.17731039,12.495776,9
Claudio Baglioni,6.420268,9.309706,4
Claudio Villa,5.0270534,8.370879,69
Clay Walker,9.969657,10.353649,17
Clean Bandit Jess Glynne,10.281263,10.159324,3
Clem Leek,-0.5326885,11.539917,3
Clemens Krauss Johann Strauss II Wiener Philharmoniker,4.7002497,8.142547,7
Clemens Krauss Josef Strauss Wiener Philharmoniker,2.8801436,12.528084,4
Clemens Krauss Ludwig van Beethoven Wiener Philharmoniker Wilhelm Backhaus,-0.3606965,11.543309,4
Clement Krauss Wiener Philharmoniker,-1.6991621,10.829793,6
Cleveland Orchestra Franz Joseph Haydn George Szell,-0.3124596,12.241218,10
Cleveland Orchestra Franz Schubert George Szell,-1.1529745,10.592654,4
Cleveland Orchestra George Szell Leon Fleisher Wolfgang Amadeus Mozart,-1.2329838,11.805818,3
Cleveland Orchestra George Szell Ludwig van Beethoven,-1.2541283,11.08148,10
Cleveland Orchestra George Szell Modest Mussorgsky,-1.3304025,11.021256,16
Cleveland Orchestra George Szell Nikolai Rimsky-Korsakov,0.88874984,11.197676,5
Cleveland Orchestra George Szell Wolfgang Amadeus Mozart,-0.13521676,12.114393,62
Cleveland Orchestra Igor Stravinsky,0.03395175,11.221213,4
Cleveland Orchestra Igor Stravinsky Pierre Boulez,-0.32145697,11.208141,14
Cleveland Orchestra Louis Lane Wolfgang Amadeus Mozart,-0.53700566,12.1860485,6
Cliff Richard,8.869171,9.315826,17
Cliff Richard The Shadows,8.961968,7.0606427,10
Clifford Brown,3.613879,12.715892,12
Clifford Brown Dinah Washington,3.6020808,6.0935907,16
Clifford Brown George Morrow Max Roach Richie Powell Sonny Rollins,3.0277734,12.069915,5
Clifford Brown Max Roach,-0.042990573,11.562175,5
Clifford Brown Max Roach Quintet,3.831408,12.279995,32
Clifford Brown Sarah Vaughan,5.5219975,8.3374605,11
Climax Blues Band,6.8737974,13.001501,4
Clint Black,9.415231,8.888669,31
Clipse,14.018834,10.001312,4
Cloud One,5.95136,12.61005,3
Club Nouveau,10.4163685,8.590804,7
Cluster,1.5987526,12.512849,7
Cluster Eno,-1.1699026,11.716752,4
Clutch,10.1314,12.307471,16
Coal Chamber,9.971813,13.329969,6
Coast Modern,11.517365,10.141305,3
Cobra Starship,11.495902,11.936169,4
Cock Sparrer,11.237427,13.507974,10
Coco Jones Tyler James Williams,10.56235,13.448803,3
Cocteau Twins,7.4283214,13.34271,70
Cocteau Twins Harold Budd,-0.43005097,11.363237,8
Cody Jinks,9.888812,11.108775,19
Cody Johnson,9.749703,11.074303,34
Coheed and Cambria,10.956615,13.456482,30
Colbie Caillat,9.649428,10.7397175,11
Colby O'Donis Lady Gaga,11.88819,9.486715,4
Cold,9.807819,13.480758,10
Cold Chisel,11.365892,11.338678,7
Cold War Kids,9.924927,12.449232,6
Coldplay,8.330576,11.870294,77
Cole Porter Original Broadway Cast Orchestra Patricia Morison Pembroke Davenport,4.2567396,8.559465,4
Cole Swindell,9.844227,12.677166,9
Coleman Hawkins,1.6032122,12.388856,37
Coleman Hawkins Quartet,1.5282385,10.703111,4
Colette René-Maurice Picard,5.3785825,3.2338703,14
Colin Blunstone,4.347033,8.600667,3
Colin Hay,5.486098,9.302859,5
Collective Soul,10.655594,10.672093,24
Collie Buddz,14.4356165,9.208806,5
Collin Raye,7.4562235,9.968586,18
Colm Wilkinson,2.788151,8.3679905,5
Colonne Symphony Orchestra Vincent d'Indy,-1.943691,10.625423,3
Colony House,11.144362,13.31813,3
Color Me Badd,9.576954,11.076934,7
Colt Ford,9.919328,10.35489,6
Colter Wall,2.331472,11.799107,5
Columbia Chamber Orchestra George Szell Isaac Stern Wolfgang Amadeus Mozart,2.2405305,11.335674,3
Columbia Concert Orchestra Jerome Kern Lawrence Brown Paul Robeson Jr.,2.992323,8.188702,3
Columbia Jazz Combo Leonard Bernstein,1.8685062,12.5364275,6
Columbia Orchestra Columbia Symphony Orchestra Franz Joseph Haydn Isaac Stern,1.5621027,11.595809,4
Columbia Symphony Orchestra Eileen Farrell Fausto Cleva Giuseppe Verdi Richard Tucker,3.1740334,8.58329,4
Columbia Symphony Orchestra Fausto Cleva Giacomo Puccini Richard Tucker,3.1692524,8.675294,6
Columbia Symphony Orchestra George Szell Rudolf Serkin Wolfgang Amadeus Mozart,-1.0358303,11.647305,4
Columbia Symphony Orchestra Glenn Gould Johann Sebastian Bach Leonard Bernstein,0.638527,11.750612,4
Columbia Symphony Orchestra Glenn Gould Johann Sebastian Bach Vladimir Golschmann,1.7801015,12.474159,19
Columbia Symphony Orchestra Glenn Gould Leonard Bernstein Ludwig van Beethoven,-0.56755155,11.517349,6
Columbia Symphony Orchestra Glenn Gould Ludwig van Beethoven Vladimir Golschmann,-0.57563114,12.129848,7
Columbia Symphony Orchestra Igor Stravinsky,-0.71140385,11.257686,164
Columbia Symphony Orchestra Igor Stravinsky New York Philharmonic,-0.2188821,11.418918,26
Columbia Symphony Orchestra Jerold D. Ottley Mormon Tabernacle Choir Samuel A. Ward,5.8489227,7.7319956,3
Columbia Symphony Orchestra Leonard Bernstein,0.04662105,11.424697,3
Comethazine,13.7729025,10.111868,7
Commander Cody and His Lost Planet Airmen,8.1639,7.498866,6
Commissioned,5.1558485,9.032421,3
Commodores,8.970786,9.339781,43
Common,14.720492,8.708255,14
Common Kings,10.346687,10.2754,4
Company Ensemble Dean Jones Harold Hastings Stephen Sondheim,6.0732217,7.6014566,3
Compton's Most Wanted,13.769962,8.883888,6
Con Funk Shun,10.677557,8.149115,12
Conan Gray,9.231684,10.885672,16
Concertgebouworkest César Franck Eduard van Beinum,-1.1615828,11.292083,4
Concertgebouworkest Eduard van Beinum Felix Mendelssohn,-1.0230962,11.3567915,4
Concertgebouworkest Eduard van Beinum Hector Berlioz,-0.98644096,10.803205,8
Concertgebouworkest Eduard van Beinum Igor Stravinsky,-1.0547172,10.552915,25
Concertgebouworkest Eduard van Beinum Johann Christian Bach,0.03411584,12.119162,4
Concertgebouworkest Eduard van Beinum Maurice Ravel,-1.9080176,10.956299,6
Concertgebouworkest Eduard van Beinum Max Reger,-0.6037123,10.979223,10
Concertgebouworkest Eduard van Beinum Wolfgang Amadeus Mozart,-0.66016716,11.853424,6
Concertgebouworkest Eduard van Beinum Zoltán Kodály,-0.3156692,10.922771,6
Concertgebouworkest Erich Kleiber Ludwig van Beethoven,-0.83198315,10.861808,9
Concertgebouworkest Franz Joseph Haydn,-0.3619991,12.259084,4
Concertgebouworkest Johann Sebastian Bach Karl Erb Willem Mengelberg,3.8601534,8.510552,5
Concertgebouworkest Johann Sebastian Bach Karl Erb Willem Mengelberg Willem Ravelli,2.7869842,8.674869,3
Concertgebouworkest Josef Krips Ludwig van Beethoven,-0.14586294,11.679674,4
Concertgebouworkest Ludwig van Beethoven Willem Mengelberg,-0.63159275,11.760427,5
Concertgebouworkest Maurice Ravel,-1.744391,11.782216,4
Concrete Blonde,9.97909,13.215874,8
Confederate Railroad,11.039885,9.886964,11
Conjunto Primavera,10.978611,10.368096,51
Conjunto Rio Grande,11.900206,8.770811,4
Connie Francis,5.172731,8.835465,58
Connie Smith,7.1248374,7.8205767,8
Conor Maynard,10.079922,10.583724,5
Constantine Callinicos Mario Lanza Nicholas Brodszky,3.327144,8.024138,5
Constantine Callinicos Mario Lanza Sigmund Romberg,5.5158534,8.303654,7
Control,11.939202,8.8118515,8
Control Machete,14.5957365,8.584359,7
Conway Twitty,7.438497,8.296709,62
Conway Twitty Loretta Lynn,6.815527,7.9295106,8
Coolio,11.038028,8.583012,5
Corb Lund,10.431731,8.174704,5
Corey Hart,7.4489756,9.729899,5
Corey Smith,7.589202,8.04675,7
Corinne Bailey Rae,6.8010883,9.916556,9
Cornelia Otis Skinner,5.3759327,3.2553542,4
Cornelio Reyna,7.891743,7.5131507,21
Cornershop,11.831668,8.842416,3
Coro Infantil Sinfonico,-1.1638252,11.924664,25
Coro Lirico di Milano della Rai Giuseppe Verdi Manno Wolf-Ferrari Orchestra lirica di Milano della RAI Roberto Benaglio,-0.7237171,11.145235,3
Coro di Roma della RAI Fernando Previtali Gaetano Riccitelli Giuseppe Verdi Orchestra Sinfonica di Roma della RAI,1.5432241,12.138684,4
Corrosion Of Conformity,10.353398,12.89474,8
Cortex,4.8351016,13.01377,14
Cortijo Y Su Combo Ismael Rivera,9.04123,6.8749156,4
Cory Gunz Lil Wayne,14.771253,8.937834,4
Cory Morrow,11.021309,10.744152,6
Cosmo Sheldrake,8.083647,9.716042,3
Costumbre,11.578853,7.8279247,4
Cotton Jones,9.216438,9.210819,3
Count Basie,3.3544426,12.304924,201
Count Basie & His All American Rhythm Section,1.5854185,12.572118,5
Count Basie Duke Ellington,4.747799,12.702522,11
Count Basie Ella Fitzgerald,4.6313167,8.02833,13
Count Basie Frank Sinatra,6.4392233,8.761666,42
Count Basie Jimmy Rushing,5.6925116,7.672508,3
Count Basie Joe Williams,7.3157554,6.949237,5
Count Basie Octet,7.3963366,8.308188,12
Count Basie Tony Bennett Tristan Powell,7.0155263,7.3877716,8
Count Basie's Kansas City Seven,2.17806,13.078958,7
Count Five,10.58738,9.114743,9
Counting Crows,8.65886,11.227659,40
Country Joe & The Fish,7.581338,9.542878,18
Coven,3.0340827,11.743185,3
Cowboy,6.368338,9.285532,3
Cowboy Junkies,4.8883533,8.84488,16
Coyote Oldman,-2.231342,11.425759,4
Cracker,10.920622,12.052175,6
Cradle Of Filth,7.699829,13.737782,4
Craig Campbell,8.945816,11.359218,5
Craig David,11.560894,8.996005,6
Craig Jessop Mormon Tabernacle Choir Orchestra at Temple Square,-1.8563906,10.794062,3
Craig Mack,14.192885,9.07889,6
Craig Morgan,8.9712515,11.207225,12
Crash Test Dummies,9.997229,11.572662,8
Crass,11.067841,12.991897,12
Crazy Frog,5.7858586,13.107889,3
Crazy Horse Neil Young,8.300546,11.481464,51
Cream,8.342852,9.867332,37
Creed,9.575287,13.332706,35
Creedence Clearwater Revival,10.891968,9.283734,120
Cristian,8.99554,9.103529,3
Cristian Castro,8.128478,10.848894,10
Cristian Vasile,5.5565767,7.0395527,60
Crivel E Coro,6.5112514,6.2608104,4
Cro-Mags,7.0731215,14.020527,15
"Crosby, Stills & Nash",6.4361076,9.171469,56
"Crosby, Stills, Nash & Young",7.290488,9.443014,53
Cross Canadian Ragweed,9.643171,11.415222,13
Crossfade,10.460223,12.645568,10
Crowded House,8.880831,9.759166,16
Crown The Empire,9.946344,13.489787,5
Crumb,5.36195,13.676739,5
Crush 40,9.717765,12.558729,3
Crvena Jabuka,11.399843,7.3473234,3
Crystal Castles,6.445448,13.5695715,7
Crystal Gayle,6.0152144,8.967987,6
Crystal Waters,5.8743744,13.38357,3
Cuadro Flamenco Lola Flores Paco Aguilera,6.903505,6.442982,4
Cuca,9.971634,13.478442,3
Cuco,6.409447,12.935612,9
Cuco Sánchez,4.4607377,8.0403805,42
Cults,6.832049,13.9664345,3
Cultura Profética,11.248507,9.034883,10
Culture,11.34783,8.425998,11
Culture Beat,7.1558776,13.245169,3
Culture Club,10.863769,8.686576,20
Current Joys,3.6782804,12.927666,6
Cursive,9.900265,11.564926,3
Curtis Fuller,6.5508122,7.7744746,8
Curtis Fuller Quintet,1.9431795,12.117396,7
Curtis Mayfield,9.380408,8.940358,76
Cut Copy,6.352974,13.332033,6
Cute Is What We Aim For,10.779701,13.458666,4
Cutting Crew,10.574175,13.222752,6
Cymande,5.5679755,12.644179,12
Cyndi Lauper,11.142917,9.483054,35
Cypress Hill,13.760176,8.911691,49
Cyril Ornadel Franz Allers Frederick Loewe Rex Harrison,5.9423456,5.6667175,3
Céline Dion,7.399525,10.856379,40
Céline Dion James Horner,2.774865,8.387324,3
César Franck Deutsches Symphonie-Orchester Berlin Lorin Maazel,-1.4495182,10.375442,3
César Franck Isaac Stern,-1.02561,10.621037,3
César Franck Jascha Heifetz London Philharmonic Orchestra Sir John Barbirolli,-1.809025,11.295504,4
César Franck Pierre Monteux,-1.2452403,10.282742,4
César Franck Zino Francescatti,-0.643726,10.629332,4
D'Angelo,13.372664,8.798877,26
D-Train,11.550974,9.58557,4
D. Brubeck Dave Brubeck,1.307718,12.39746,3
D. Brubeck The Dave Brubeck Quartet,0.96103925,11.594985,3
D. K. Pattammal,3.1406615,12.638338,3
D.Filipopoulos,5.4467025,8.280383,4
D.I.,9.891067,13.145336,6
D.P. Korgaonkar,1.8952806,13.414431,4
D.R.I.,7.988081,13.140898,8
D.roitman,3.0121267,8.296038,3
D12,14.30038,9.120562,19
D12 Eminem,13.572594,8.958996,3
D4L,14.016507,9.209411,4
DC Talk,10.838439,11.070971,6
DERYL DODD,3.8469594,5.664442,3
DEVO,6.0671787,12.475446,61
DJ Jazzy Jeff & The Fresh Prince,14.270211,8.669955,14
DJ Khaled,10.530753,12.883494,5
DJ Kool,14.701839,8.754046,3
DJ Magic Mike,5.3048325,13.332487,3
DJ Quik,13.168898,8.851088,22
DJ Shadow,4.653676,13.131046,15
DLG,11.790442,9.474661,5
DMX,14.2690525,9.0158825,42
DNCE,11.622019,9.437753,4
DOWN,7.1483374,13.9598675,9
DREAMS COME TRUE,9.962671,9.087258,3
DYING SPASM,0.21760124,10.524688,4
Da Vinci's Notebook,6.9390073,6.3308187,4
DaBaby,13.57588,9.877884,20
DaBaby Drake Future Lil Baby,13.864132,9.943437,3
DaBaby Moneybagg Yo,13.279247,10.01692,3
DaBaby Stunna 4 Vegas,13.55262,9.818016,4
Daddy Yankee,12.050807,9.260282,32
Daddy Yankee Jonas Brothers Natti Natasha Sebastian Yatra,11.964687,8.322893,4
Daddy Yankee Nicky Jam,12.107625,8.994602,4
Daddy Yankee Wisin & Yandel,12.262128,9.138867,3
Daft Punk,5.9850574,13.752993,71
Daft Punk The Weeknd,12.469737,9.059695,3
Dag Nasty,9.728204,12.939796,4
Dagames,11.060307,12.048677,3
Dailey & Vincent,9.255523,6.950845,4
Dale Carnegie Stefan Kaminski Till Hagen,5.2762074,3.128236,128
Dale Evans Roy Rogers,4.318421,8.63575,16
Dalida,5.8886156,8.609055,3
Dalva De Oliveira Francisco Alves,2.6921613,12.027839,11
Damia,4.00744,8.374719,17
Damian Marley,12.209611,9.014195,9
Damian Marley Stephen Marley,14.355432,8.624314,3
Damien Rice,4.793523,9.055981,10
Damn Yankees,9.453786,12.082085,8
Dan + Shay,10.106375,11.756457,28
Dan Auerbach,8.016756,9.7796135,5
Dan Dailey Ethel Merman Irving Berlin,6.088041,8.321618,3
Dan Fogelberg,6.402653,9.230435,55
Dan Fogelberg Tim Weisberg,7.273066,9.394882,4
Dan Hartman,11.446868,8.531958,6
Dan Hicks & His Hot Licks,8.178703,8.167818,5
Dan Seals,8.062515,8.830111,7
Dan The Automator Del The Funky Homosapien Deltron 3030 Kid Koala,13.651745,8.807084,9
Dana Dane,13.530945,8.822635,3
Danai Stratigopoulou,6.317804,7.3988805,17
Danai Stratigopoulou Panos Visvardis,2.3191464,11.644806,3
Dance Gavin Dance,10.367801,13.134032,28
Danger Danger,10.031548,11.744756,7
Danger Doom,14.656949,8.747518,3
Dangerous Toys,6.894001,13.80223,3
Daniel Barenboim Edward Elgar London Philharmonic Orchestra,-1.4566947,10.358719,7
Daniel Barenboim English Chamber Orchestra Wolfgang Amadeus Mozart,0.5717253,12.002676,3
Daniel Barenboim Frédéric Chopin,-2.0197597,12.069185,14
Daniel Barenboim Ludwig van Beethoven,-1.2006607,12.224887,7
Daniel Caesar,5.685211,9.373483,15
Daniel Calveti,7.2103214,10.266068,5
Daniel Johnston,1.9023335,12.237146,28
Daniel Santos,6.3319354,6.626057,4
Daniel Santos La Sonora Matancera,3.1375308,12.851042,5
Daniel Varsano Erik Satie,-1.3428267,12.598233,21
Daniela Romo,9.789608,10.1965885,8
Danielle Bradbery,9.413321,11.251907,3
Danilo Montero,3.8855834,5.66595,9
Danity Kane,10.257851,10.499168,3
Danny Barker,3.2138484,12.756986,3
Danny Berrios,7.1234207,10.050904,12
Danny Elfman,-0.55615854,10.844473,25
Danny Kaye,5.9296236,6.242183,33
Danny O'Keefe,6.0966635,8.182721,3
Danny Thomas Doris Day Paul Weston And His Orchestra,5.5521793,7.4708514,3
Danny Wright,-0.8305978,11.385594,6
Danzig,8.284679,11.9588175,28
Danzonera La Playa,4.92187,13.062731,4
Darius Milhaud Pierre Monteux,0.11597167,10.568208,5
Darius Rucker,11.569798,11.620707,13
Dark Angel,6.9038525,14.140688,5
Darlene Love,8.513643,10.3240595,6
Darlene Zschech Hillsong Worship Integrity's Hosanna! Music,3.8871286,5.955901,3
Darren Criss Glee Cast,10.348079,7.554242,3
Darryl Worley,8.900056,11.713702,6
Darude,6.4705496,13.683188,4
Daryl Braithwaite,9.198615,10.043431,3
Daryl Coley,7.7676535,11.54141,3
Daryl Hall & John Oates,10.756573,8.328441,97
Daryle Singletary,8.931173,11.163658,5
Das EFX,14.008573,9.145967,8
Das EFX Ice Cube,13.636172,8.959744,3
Dashboard Confessional,9.033829,11.217764,16
Daughter,5.349165,9.919488,7
Daughtry,9.960657,13.3921385,27
Dave Barnes,10.544039,10.18026,3
Dave Brubeck,1.5932792,12.026707,59
Dave Brubeck Dave Van Kriedt Paul Desmond,5.092357,7.71497,8
Dave Brubeck The Dave Brubeck Quartet,1.3344316,12.643072,23
"Dave Dee, Dozy, Beaky, Mick & Tich",11.006791,11.715289,3
Dave Dudley,8.704823,6.690094,3
Dave Grusin,5.183397,13.848404,14
Dave Hollister,9.92866,10.524931,4
Dave Mason,9.164202,9.176215,23
Dave Matthews,8.156151,9.917212,8
Dave Matthews Band,9.984725,11.108929,84
Dave Matthews Tim Reynolds,3.8073766,5.890507,17
Dave Van Ronk,4.342555,8.141971,25
Dave Wong,6.628724,9.562468,4
David & David,10.640908,8.300205,3
David Allan Coe,7.900569,8.625847,79
David Archuleta,10.925617,12.370067,3
David Axelrod,5.262249,13.663486,11
David Ball,9.8440695,9.461405,5
David Bauer,-0.447768,12.225885,8
David Bowie,9.217417,10.30445,212
David Bowie & The Spiders From Mars,11.386612,12.258143,3
David Bowie Eugene Ormandy Sergei Prokofiev,2.5385962,9.114909,13
David Bowie Queen,9.439441,10.652725,3
David Bromberg,5.7102733,12.489993,6
David Broza Gidi Gov Yehonatan Geffen Yehudit Ravitz Yoni Rechter,6.6390524,7.7349916,5
David Byrne,9.037643,7.807677,7
David Cassidy,5.6598153,9.20397,5
David Cassidy The Partridge Family,8.413335,8.6995945,5
David Cook,9.828382,13.150893,3
David Crosby,5.121361,8.768359,10
David Crosby Graham Nash,6.744957,9.606913,6
David Crowder Band,8.8481455,12.300222,4
David Foster,1.9703075,11.911837,6
David Gates,6.500673,9.220467,6
David Gilmour,7.9028687,11.387798,18
David Gray,8.164774,11.031913,10
David Grisman,1.7921071,13.007736,3
David Grisman Jerry Garcia,2.8761656,11.487258,6
David Guetta,10.962097,11.503856,16
David Haas,3.2072744,8.344025,6
David Huntsinger,-1.1735393,12.549685,5
David Lanz,0.19807245,11.160057,5
David Lee Garza,11.374392,7.3109565,3
David Lee Murphy,10.863652,8.5886755,4
David Lee Roth,9.616167,10.181858,20
David Lindley,10.521654,8.306027,4
David Ling Jr George Lam,6.4086423,9.8609915,3
David Nail,10.858465,12.468697,5
David Oistrakh Eugene Goossens George Malcolm Igor Oistrakh Johann Sebastian Bach Royal Philharmonic Orchestra,4.83033,8.319465,3
David Pabon,9.733778,7.1631107,4
David Pomeranz,6.3238645,9.948015,7
David Raskin,-1.7542733,10.881704,4
David Ruffin,10.264176,8.690506,9
David Sanborn,4.924616,13.2225,9
David Shire,4.828969,13.158104,4
David Snell John Lenehan Rachel Portman,-1.7199118,10.528383,3
David Sylvian,5.714451,9.442138,3
David Tao,6.691662,9.644675,5
David Zaizar,5.2855754,8.495953,4
Dawes,7.4109044,10.358412,5
Daya,10.459834,11.344306,4
Dayglow,6.1032515,13.225095,3
Days Of The New,9.627527,11.35149,8
Dazz Band,11.955535,8.320822,8
DeBarge,9.177125,8.354286,18
DeJ Loaf Jacquees,9.117521,10.425853,3
Dead Boys,9.633937,13.09955,10
Dead Can Dance,5.6502256,13.97876,15
Dead Kennedys,10.395484,13.619802,49
Dead Moon,6.8865705,13.153436,5
Dead Or Alive,11.709725,10.025911,6
Dean Lewis,7.2291226,10.2114725,10
Dean Martin,5.0517464,8.218745,409
Dean Martin Dick Stabile And His Orchestra,5.58796,7.2511024,4
Dean Martin Jerry Lewis,6.4252663,7.2627544,5
Dean Martin Ron Furmanek Sweet,7.0461335,8.154744,5
Deana Carter,7.979728,10.7012005,6
Death,7.740011,13.754516,25
Death Angel,9.622409,13.65801,7
Death Cab for Cutie,8.53919,10.990057,47
Death Grips,14.388198,9.527237,8
Death In June,5.283378,13.690207,3
Debabrata Biswas,-0.7333447,10.480808,4
Debbie Deb,11.551963,8.705603,5
Debbie Gibson,9.6376095,10.019294,9
Debbie Reynolds,4.850961,8.184778,6
Debbie Reynolds Donald O'Connor Gene Kelly,6.2143903,8.589812,3
Debbie Reynolds Irwin Kostal,3.1428952,8.3708105,3
Deborah Cox,3.9345229,5.7148066,3
Debra Laws,7.0977974,8.4709215,3
Decca Concert Orchestra,2.1996574,12.630169,4
Declan McKenna,9.979122,11.050556,4
Dee Clark,8.24321,7.217651,4
Dee Dee Sharp,9.735062,6.967269,8
Deee-Lite,6.0,12.484579,8
Deep Purple,7.130715,12.769084,73
Deep Sleep Music Collective,-2.3084555,11.793762,30
Deer Tick,7.7264266,10.45151,3
Deerhunter,6.6777296,13.744254,5
